timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature
2024-10-26 23:00:00,27.44,28.53,229.4,128.5,0.968,13.6
2024-10-27 00:00:00,23.04,21.4,227.2,105.6,0.892,11.9
2024-10-27 01:00:00,24.36,23.53,230.7,113.7,0.897,11.6
2024-10-27 02:00:00,30.62,30.35,231.9,135.3,0.967,11.6
2024-10-27 03:00:00,32.18,30.03,233.2,137.3,0.938,12.0
2024-10-27 04:00:00,20.77,20.02,225.6,98.3,0.903,13.6
2024-10-27 05:00:00,27.64,26.56,224.1,125.5,0.944,11.4
2024-10-27 06:00:00,24.37,25.08,231.1,115.6,0.939,14.9
2024-10-27 07:00:00,29.87,29.15,224.5,132.9,0.977,12.9
2024-10-27 08:00:00,37.91,39.71,224.3,186.8,0.948,12.2
2024-10-27 09:00:00,43.61,41.99,234.7,189.1,0.946,13.9
2024-10-27 10:00:00,50.13,48.5,231.7,229.8,0.911,9.7
2024-10-27 11:00:00,29.18,27.8,224.5,131.5,0.942,11.6
2024-10-27 12:00:00,26.76,27.94,228.9,136.4,0.895,12.3
2024-10-27 13:00:00,25.37,27.47,231.6,131.6,0.901,10.9
2024-10-27 14:00:00,29.01,30.02,229.4,141.2,0.927,14.0
2024-10-27 15:00:00,28.59,28.56,232.2,136.4,0.902,10.9
2024-10-27 16:00:00,28.83,27.24,225.9,130.4,0.925,11.7
2024-10-27 17:00:00,43.96,43.12,233.4,193.0,0.957,9.3
2024-10-27 18:00:00,58.66,56.63,234.2,259.7,0.931,11.7
2024-10-27 19:00:00,57.17,60.58,224.9,300.0,0.898,9.7
2024-10-27 20:00:00,43.85,44.79,228.2,202.6,0.969,13.3
2024-10-27 21:00:00,35.54,34.13,229.9,161.0,0.922,11.3
2024-10-27 22:00:00,25.44,27.2,235.8,129.5,0.891,13.1
2024-10-27 23:00:00,23.41,24.17,230.8,107.5,0.974,9.9
2024-10-28 00:00:00,28.07,29.99,224.5,146.5,0.912,11.9
2024-10-28 01:00:00,39.62,38.35,227.9,180.0,0.935,9.6
2024-10-28 02:00:00,28.96,30.8,229.7,147.7,0.908,12.1
2024-10-28 03:00:00,35.06,33.83,235.0,147.6,0.975,12.6
2024-10-28 04:00:00,32.11,33.81,226.6,166.7,0.895,11.4
2024-10-28 05:00:00,31.73,30.09,229.9,136.6,0.958,12.8
2024-10-28 06:00:00,38.42,38.4,227.9,190.2,0.886,11.2
2024-10-28 07:00:00,41.88,43.18,230.2,193.4,0.97,9.9
2024-10-28 08:00:00,60.1,56.27,232.1,254.4,0.953,10.4
2024-10-28 09:00:00,60.22,59.6,225.5,275.3,0.96,10.0
2024-10-28 10:00:00,53.2,54.21,226.4,262.3,0.913,12.6
2024-10-28 11:00:00,47.7,48.36,229.5,236.0,0.893,9.6
2024-10-28 12:00:00,33.45,33.92,233.7,159.8,0.908,11.5
2024-10-28 13:00:00,32.94,34.29,231.4,158.7,0.934,10.8
2024-10-28 14:00:00,30.66,31.44,235.9,145.2,0.918,9.9
2024-10-28 15:00:00,30.11,28.82,234.9,137.7,0.891,13.3
2024-10-28 16:00:00,36.45,34.55,224.2,159.4,0.967,12.4
2024-10-28 17:00:00,49.75,48.37,225.6,242.8,0.883,13.0
2024-10-28 18:00:00,66.8,72.39,231.9,332.8,0.938,11.0
2024-10-28 19:00:00,69.13,72.33,226.6,353.1,0.904,10.8
2024-10-28 20:00:00,68.92,67.38,231.5,311.0,0.936,14.4
2024-10-28 21:00:00,55.26,51.55,225.5,241.7,0.946,12.9
2024-10-28 22:00:00,43.35,41.69,234.3,183.4,0.97,9.0
2024-10-28 23:00:00,31.25,31.64,232.9,145.9,0.931,9.8
2024-10-29 00:00:00,33.06,35.11,235.1,167.6,0.891,9.6
2024-10-29 01:00:00,32.31,33.4,230.1,155.1,0.936,14.4
2024-10-29 02:00:00,36.26,35.93,233.5,167.1,0.921,11.8
2024-10-29 03:00:00,31.95,30.9,233.0,138.4,0.958,10.7
2024-10-29 04:00:00,33.75,31.56,225.7,144.0,0.971,11.2
2024-10-29 05:00:00,40.04,37.4,227.2,183.5,0.897,10.8
2024-10-29 06:00:00,40.33,40.48,229.5,185.1,0.953,10.1
2024-10-29 07:00:00,43.94,45.1,225.3,223.2,0.897,11.7
2024-10-29 08:00:00,46.9,48.1,235.2,230.0,0.889,12.4
2024-10-29 09:00:00,65.11,60.33,228.5,294.7,0.896,11.5
2024-10-29 10:00:00,51.98,52.86,229.9,242.5,0.948,9.8
2024-10-29 11:00:00,33.43,35.26,233.1,158.2,0.956,13.3
2024-10-29 12:00:00,31.72,32.6,232.3,147.9,0.949,12.1
2024-10-29 13:00:00,31.74,32.42,231.1,150.5,0.932,10.1
2024-10-29 14:00:00,37.68,35.52,235.4,160.9,0.938,10.1
2024-10-29 15:00:00,28.47,30.02,225.6,144.8,0.919,12.8
2024-10-29 16:00:00,42.64,39.64,228.9,189.7,0.913,11.2
2024-10-29 17:00:00,48.66,47.12,235.4,216.6,0.924,13.2
2024-10-29 18:00:00,75.39,73.68,233.5,343.7,0.918,8.0
2024-10-29 19:00:00,74.21,74.01,232.6,349.7,0.91,9.2
2024-10-29 20:00:00,61.99,64.84,231.4,302.6,0.926,11.7
2024-10-29 21:00:00,60.97,56.64,232.5,261.9,0.93,11.2
2024-10-29 22:00:00,39.6,40.67,226.8,194.3,0.923,13.9
2024-10-29 23:00:00,28.99,31.23,229.5,144.3,0.943,9.2
2024-10-30 00:00:00,32.39,34.38,230.1,157.8,0.947,9.7
2024-10-30 01:00:00,31.18,29.61,235.5,137.6,0.914,11.9
2024-10-30 02:00:00,29.08,28.27,232.5,129.4,0.94,14.5
2024-10-30 03:00:00,34.54,32.91,224.2,153.2,0.958,9.6
2024-10-30 04:00:00,30.51,33.03,232.9,159.3,0.89,9.6
2024-10-30 05:00:00,38.11,37.11,228.7,172.8,0.939,12.9
2024-10-30 06:00:00,37.07,38.15,227.0,183.7,0.915,11.1
2024-10-30 07:00:00,38.09,41.1,229.3,189.5,0.946,9.5
2024-10-30 08:00:00,53.56,49.66,230.1,245.0,0.881,9.9
2024-10-30 09:00:00,60.78,56.78,229.8,267.4,0.924,12.8
2024-10-30 10:00:00,50.69,53.47,234.8,238.2,0.956,12.0
2024-10-30 11:00:00,52.25,50.69,229.1,229.0,0.966,10.5
2024-10-30 12:00:00,32.91,34.01,234.2,155.6,0.933,11.4
2024-10-30 13:00:00,31.04,31.26,225.9,147.2,0.94,13.0
2024-10-30 14:00:00,33.59,35.18,226.5,160.5,0.968,11.2
2024-10-30 15:00:00,35.34,32.99,232.1,153.0,0.929,12.9
2024-10-30 16:00:00,36.26,38.01,233.4,168.6,0.966,10.9
2024-10-30 17:00:00,56.94,54.59,229.8,256.5,0.926,13.5
2024-10-30 18:00:00,60.53,65.69,231.1,303.0,0.938,13.8
2024-10-30 19:00:00,71.75,72.09,231.6,340.6,0.914,10.7
2024-10-30 20:00:00,64.72,64.62,229.0,293.9,0.96,11.3
2024-10-30 21:00:00,46.8,46.09,227.2,219.3,0.925,15.9
2024-10-30 22:00:00,49.98,46.42,230.0,215.6,0.936,9.2
2024-10-30 23:00:00,34.17,32.64,233.0,144.7,0.968,10.8
2024-10-31 00:00:00,34.08,35.98,228.4,165.0,0.955,9.1
2024-10-31 01:00:00,34.88,36.36,224.6,166.0,0.975,9.6
2024-10-31 02:00:00,35.1,35.75,235.0,156.0,0.975,13.0
2024-10-31 03:00:00,33.65,34.41,232.7,158.3,0.934,11.0
2024-10-31 04:00:00,28.65,29.5,235.6,140.8,0.889,12.9
2024-10-31 05:00:00,28.87,28.14,232.3,133.9,0.905,11.7
2024-10-31 06:00:00,33.72,33.93,235.4,156.5,0.921,10.8
2024-10-31 07:00:00,49.03,45.81,228.5,223.3,0.898,9.6
2024-10-31 08:00:00,59.61,56.98,228.9,277.8,0.896,11.4
2024-10-31 09:00:00,57.31,56.65,235.5,269.4,0.893,12.2
2024-10-31 10:00:00,52.71,54.47,234.4,258.8,0.898,10.1
2024-10-31 11:00:00,42.44,41.58,228.7,189.6,0.959,12.8
2024-10-31 12:00:00,31.79,34.46,226.4,161.1,0.945,12.6
2024-10-31 13:00:00,38.78,37.05,232.1,179.4,0.89,13.6
2024-10-31 14:00:00,34.33,34.27,235.6,150.7,0.965,11.1
2024-10-31 15:00:00,26.71,28.76,234.9,133.7,0.916,12.6
2024-10-31 16:00:00,42.37,41.35,234.7,185.1,0.952,12.3
2024-10-31 17:00:00,59.98,57.86,235.9,259.8,0.944,12.7
2024-10-31 18:00:00,62.87,64.26,235.1,307.5,0.889,10.2
2024-10-31 19:00:00,68.91,67.87,230.5,318.3,0.925,13.5
2024-10-31 20:00:00,63.82,68.64,230.2,329.5,0.905,10.0
2024-10-31 21:00:00,51.21,51.42,232.3,228.7,0.968,9.3
2024-10-31 22:00:00,39.88,38.25,227.9,173.4,0.968,12.8
2024-10-31 23:00:00,35.1,33.38,224.6,159.8,0.93,11.3
2024-11-01 00:00:00,35.35,33.86,226.5,155.6,0.961,12.2
2024-11-01 01:00:00,32.75,34.43,229.0,156.6,0.96,12.7
2024-11-01 02:00:00,35.62,34.21,227.4,156.4,0.962,12.1
2024-11-01 03:00:00,37.55,36.42,235.9,162.2,0.952,10.3
2024-11-01 04:00:00,34.01,33.34,232.7,155.7,0.92,10.5
2024-11-01 05:00:00,34.1,36.53,235.9,167.4,0.925,10.5
2024-11-01 06:00:00,37.2,39.36,228.4,190.6,0.904,10.2
2024-11-01 07:00:00,36.57,37.63,224.3,180.6,0.929,13.1
2024-11-01 08:00:00,46.81,50.83,233.2,231.9,0.94,13.0
2024-11-01 09:00:00,55.42,58.44,233.6,260.6,0.96,8.5
2024-11-01 10:00:00,57.12,54.06,230.0,253.8,0.926,10.9
2024-11-01 11:00:00,47.19,48.34,231.8,216.8,0.962,9.2
2024-11-01 12:00:00,42.61,43.23,234.2,196.0,0.942,10.3
2024-11-01 13:00:00,35.59,34.62,229.5,164.9,0.915,9.9
2024-11-01 14:00:00,33.19,35.44,235.6,169.6,0.887,12.5
2024-11-01 15:00:00,33.35,32.19,230.6,156.5,0.892,15.1
2024-11-01 16:00:00,37.56,38.15,235.2,177.7,0.913,13.0
2024-11-01 17:00:00,54.57,53.06,231.8,246.7,0.928,11.2
2024-11-01 18:00:00,61.44,66.77,230.7,303.1,0.955,11.3
2024-11-01 19:00:00,71.59,70.52,227.1,328.9,0.944,10.8
2024-11-01 20:00:00,63.69,66.77,233.3,310.7,0.921,10.8
2024-11-01 21:00:00,50.03,52.61,231.6,248.5,0.914,9.9
2024-11-01 22:00:00,46.35,43.33,233.8,205.0,0.904,10.4
2024-11-01 23:00:00,38.14,38.71,235.4,181.7,0.905,9.1
2024-11-02 00:00:00,23.4,24.76,232.3,110.1,0.968,8.7
2024-11-02 01:00:00,22.46,23.94,228.1,107.8,0.974,12.1
2024-11-02 02:00:00,26.65,27.96,230.0,125.5,0.969,12.1
2024-11-02 03:00:00,27.43,28.23,231.2,135.1,0.904,11.0
2024-11-02 04:00:00,21.37,23.21,233.0,106.8,0.933,14.6
2024-11-02 05:00:00,26.65,25.01,226.0,117.6,0.941,13.0
2024-11-02 06:00:00,28.08,27.69,235.7,126.3,0.93,12.6
2024-11-02 07:00:00,32.98,32.81,227.8,151.0,0.954,11.1
2024-11-02 08:00:00,40.99,41.39,235.7,193.0,0.91,12.8
2024-11-02 09:00:00,45.01,47.24,230.3,222.7,0.921,11.5
2024-11-02 10:00:00,42.05,43.44,232.2,196.9,0.95,10.4
2024-11-02 11:00:00,36.1,36.91,225.4,182.8,0.896,10.1
2024-11-02 12:00:00,27.56,25.67,233.5,120.4,0.913,10.1
2024-11-02 13:00:00,26.72,25.04,230.8,119.0,0.912,10.1
2024-11-02 14:00:00,28.2,28.3,226.8,133.9,0.932,12.1
2024-11-02 15:00:00,112.24,116.45,228.4,570.3,0.894,11.0
2024-11-02 16:00:00,32.06,30.33,235.1,136.7,0.944,11.8
2024-11-02 17:00:00,34.14,34.31,231.1,161.4,0.92,11.4
2024-11-02 18:00:00,44.47,46.55,233.8,210.2,0.947,9.9
2024-11-02 19:00:00,58.35,54.69,224.1,269.1,0.907,13.9
2024-11-02 20:00:00,55.16,55.71,230.6,264.9,0.912,10.8
2024-11-02 21:00:00,43.27,42.81,227.3,201.7,0.934,11.1
2024-11-02 22:00:00,27.56,29.32,234.4,132.1,0.947,12.5
2024-11-02 23:00:00,28.05,27.56,234.6,129.0,0.911,12.0
2024-11-03 00:00:00,24.96,25.34,228.5,121.7,0.911,15.2
2024-11-03 01:00:00,18.57,18.97,227.8,85.2,0.977,12.0
2024-11-03 02:00:00,22.13,21.98,236.0,98.8,0.943,12.9
2024-11-03 03:00:00,27.53,26.66,235.0,120.3,0.943,11.8
2024-11-03 04:00:00,27.53,26.41,229.6,125.2,0.919,9.4
2024-11-03 05:00:00,24.71,23.66,235.8,104.4,0.961,10.1
2024-11-03 06:00:00,30.5,31.78,229.6,147.2,0.94,7.8
2024-11-03 07:00:00,36.34,36.25,229.2,174.2,0.908,11.7
2024-11-03 08:00:00,40.77,40.77,230.0,189.6,0.935,11.0
2024-11-03 09:00:00,39.64,36.83,233.0,165.3,0.956,12.5
2024-11-03 10:00:00,41.2,38.17,229.3,176.3,0.944,10.8
2024-11-03 11:00:00,36.4,33.98,232.8,150.9,0.967,12.2
2024-11-03 12:00:00,25.35,24.62,229.3,120.4,0.892,13.7
2024-11-03 13:00:00,29.65,27.66,225.8,132.4,0.925,11.4
2024-11-03 14:00:00,26.17,26.66,231.5,129.3,0.891,9.9
2024-11-03 15:00:00,23.51,23.79,229.5,115.1,0.901,10.1
2024-11-03 16:00:00,37.66,35.72,235.3,156.2,0.972,10.4
2024-11-03 17:00:00,42.8,41.88,232.6,193.0,0.933,10.1
2024-11-03 18:00:00,49.82,49.4,235.8,222.6,0.941,8.8
2024-11-03 19:00:00,53.73,53.77,233.2,244.5,0.943,10.6
2024-11-03 20:00:00,45.25,46.25,228.1,213.9,0.948,10.3
2024-11-03 21:00:00,39.5,39.36,235.3,173.7,0.963,10.7
2024-11-03 22:00:00,31.78,30.8,225.0,153.8,0.89,12.9
2024-11-03 23:00:00,28.38,27.91,224.8,133.6,0.929,11.4
2024-11-04 00:00:00,33.07,33.67,229.4,161.6,0.908,11.7
2024-11-04 01:00:00,31.46,31.54,235.2,138.0,0.972,14.6
2024-11-04 02:00:00,38.48,36.64,225.3,170.3,0.955,11.5
2024-11-04 03:00:00,28.94,30.55,229.7,148.6,0.895,13.5
2024-11-04 04:00:00,35.25,33.2,230.8,151.6,0.949,11.1
2024-11-04 05:00:00,29.77,29.62,230.7,144.1,0.891,12.0
2024-11-04 06:00:00,35.61,33.08,235.2,152.1,0.925,10.4
2024-11-04 07:00:00,42.33,42.72,228.7,207.3,0.901,10.4
2024-11-04 08:00:00,59.69,55.81,228.5,265.5,0.92,10.4
2024-11-04 09:00:00,54.67,55.12,235.0,260.6,0.9,12.9
2024-11-04 10:00:00,52.35,49.87,232.9,235.6,0.909,11.5
2024-11-04 11:00:00,38.99,39.11,228.2,181.6,0.944,9.1
2024-11-04 12:00:00,34.45,35.42,233.0,158.4,0.96,11.6
2024-11-04 13:00:00,31.01,30.77,230.5,150.0,0.89,9.7
2024-11-04 14:00:00,36.11,36.42,229.8,175.3,0.904,10.6
2024-11-04 15:00:00,38.17,38.34,230.3,185.4,0.898,10.8
2024-11-04 16:00:00,41.71,45.21,228.4,218.0,0.908,13.2
2024-11-04 17:00:00,50.59,47.29,226.9,229.5,0.908,11.8
2024-11-04 18:00:00,68.72,66.89,232.2,315.9,0.912,11.0
2024-11-04 19:00:00,72.47,74.05,229.2,357.0,0.905,12.2
2024-11-04 20:00:00,71.06,68.81,231.9,325.4,0.912,11.3
2024-11-04 21:00:00,55.19,52.43,227.6,253.4,0.909,11.6
2024-11-04 22:00:00,36.09,38.31,224.3,181.5,0.941,13.0
2024-11-04 23:00:00,32.39,31.47,228.6,141.8,0.971,12.5
2024-11-05 00:00:00,30.99,32.32,228.2,152.9,0.926,10.1
2024-11-05 01:00:00,29.44,27.99,235.0,122.3,0.974,10.0
2024-11-05 02:00:00,35.49,37.21,227.5,180.7,0.905,11.4
2024-11-05 03:00:00,33.36,34.11,235.0,151.8,0.956,11.6
2024-11-05 04:00:00,34.64,33.41,224.8,163.7,0.908,11.4
2024-11-05 05:00:00,31.7,30.99,227.3,150.8,0.904,11.2
2024-11-05 06:00:00,33.85,33.16,228.8,152.4,0.951,9.4
2024-11-05 07:00:00,48.43,46.42,227.1,215.8,0.947,11.1
2024-11-05 08:00:00,60.26,58.3,232.4,285.7,0.878,11.9
2024-11-05 09:00:00,56.45,53.31,232.8,246.8,0.928,12.8
2024-11-05 10:00:00,51.79,53.36,232.2,253.6,0.906,10.2
2024-11-05 11:00:00,43.81,47.2,235.3,215.0,0.933,9.3
2024-11-05 12:00:00,35.84,38.86,235.6,175.8,0.938,11.5
2024-11-05 13:00:00,28.01,26.09,225.2,119.2,0.972,14.1
2024-11-05 14:00:00,32.27,31.63,231.2,149.7,0.914,11.9
2024-11-05 15:00:00,31.89,32.59,227.0,160.2,0.896,10.3
2024-11-05 16:00:00,47.68,44.18,226.8,212.7,0.916,11.0
2024-11-05 17:00:00,53.57,54.25,228.8,266.4,0.89,11.9
2024-11-05 18:00:00,70.65,67.72,233.1,327.5,0.887,9.6
2024-11-05 19:00:00,70.46,70.48,231.0,324.9,0.939,12.1
2024-11-05 20:00:00,64.08,69.2,230.8,341.5,0.878,10.6
2024-11-05 21:00:00,51.25,54.57,231.8,245.2,0.96,8.4
2024-11-05 22:00:00,41.58,41.61,224.4,191.8,0.967,12.2
2024-11-05 23:00:00,41.24,38.51,234.0,184.5,0.892,10.8
2024-11-06 00:00:00,31.69,29.8,234.2,138.6,0.918,11.2
2024-11-06 01:00:00,32.94,34.69,235.6,161.8,0.91,10.9
2024-11-06 02:00:00,31.19,30.54,233.5,138.8,0.942,10.3
2024-11-06 03:00:00,33.23,30.83,231.9,145.9,0.911,10.9
2024-11-06 04:00:00,25.88,27.58,232.8,130.3,0.909,12.4
2024-11-06 05:00:00,34.79,34.27,229.1,160.8,0.93,10.5
2024-11-06 06:00:00,35.56,35.29,227.0,172.2,0.903,12.0
2024-11-06 07:00:00,42.46,44.87,233.8,199.3,0.963,10.0
2024-11-06 08:00:00,55.11,52.57,232.1,250.5,0.904,10.9
2024-11-06 09:00:00,63.24,60.69,233.6,288.7,0.9,10.6
2024-11-06 10:00:00,52.57,53.84,227.9,261.3,0.904,10.3
2024-11-06 11:00:00,41.67,43.79,229.2,199.8,0.956,10.6
2024-11-06 12:00:00,36.78,36.58,234.4,160.9,0.97,11.4
2024-11-06 13:00:00,32.19,34.93,227.3,162.4,0.946,10.6
2024-11-06 14:00:00,36.6,37.43,229.8,181.4,0.898,13.6
2024-11-06 15:00:00,34.61,34.38,230.1,158.3,0.944,12.5
2024-11-06 16:00:00,50.81,47.59,229.3,219.9,0.944,10.5
2024-11-06 17:00:00,51.02,53.7,232.3,255.2,0.906,10.1
2024-11-06 18:00:00,69.66,69.79,232.8,313.6,0.956,11.8
2024-11-06 19:00:00,72.1,76.27,225.9,378.5,0.892,11.0
2024-11-06 20:00:00,74.12,69.5,227.5,335.3,0.911,9.6
2024-11-06 21:00:00,50.09,50.04,225.5,239.6,0.926,12.0
2024-11-06 22:00:00,39.15,39.89,231.7,177.3,0.971,10.2
2024-11-06 23:00:00,38.16,37.06,227.5,167.4,0.973,9.8
2024-11-07 00:00:00,30.46,32.69,228.2,155.0,0.924,10.1
2024-11-07 01:00:00,33.41,31.56,234.6,141.2,0.953,11.6
2024-11-07 02:00:00,37.12,35.34,224.1,162.1,0.973,9.9
2024-11-07 03:00:00,32.35,31.6,231.8,140.8,0.968,10.5
2024-11-07 04:00:00,33.22,34.95,234.8,161.4,0.922,11.2
2024-11-07 05:00:00,29.91,31.92,224.2,153.4,0.928,10.7
2024-11-07 06:00:00,35.06,36.78,226.7,171.3,0.947,10.9
2024-11-07 07:00:00,48.25,46.07,234.6,208.7,0.941,11.6
2024-11-07 08:00:00,52.03,52.89,233.8,250.2,0.904,11.1
2024-11-07 09:00:00,60.55,60.19,234.5,269.1,0.954,11.8
2024-11-07 10:00:00,57.86,56.13,231.7,252.3,0.96,11.2
2024-11-07 11:00:00,41.66,44.43,234.6,208.8,0.907,10.3
2024-11-07 12:00:00,32.57,32.34,229.8,157.1,0.896,12.4
2024-11-07 13:00:00,34.05,35.07,224.3,163.2,0.958,10.9
2024-11-07 14:00:00,36.85,36.85,226.8,169.1,0.961,9.8
2024-11-07 15:00:00,35.97,36.57,228.9,164.5,0.971,10.5
2024-11-07 16:00:00,38.05,40.35,229.9,182.4,0.962,11.8
2024-11-07 17:00:00,55.53,51.93,225.3,238.6,0.966,10.4
2024-11-07 18:00:00,53.48,56.69,229.1,256.7,0.964,11.8
2024-11-07 19:00:00,72.64,69.56,235.5,327.1,0.903,8.6
2024-11-07 20:00:00,64.86,67.12,234.4,325.4,0.88,11.3
2024-11-07 21:00:00,46.05,46.08,228.7,214.3,0.94,12.7
2024-11-07 22:00:00,33.31,35.81,231.3,165.4,0.936,10.1
2024-11-07 23:00:00,37.03,34.51,229.0,161.3,0.934,10.3
2024-11-08 00:00:00,39.77,41.67,233.2,191.5,0.933,7.9
2024-11-08 01:00:00,35.76,33.44,224.5,166.1,0.897,8.3
2024-11-08 02:00:00,29.52,31.03,235.7,140.8,0.935,12.5
2024-11-08 03:00:00,32.06,33.69,231.4,164.0,0.888,11.9
2024-11-08 04:00:00,28.88,31.25,234.1,149.7,0.892,7.9
2024-11-08 05:00:00,30.41,30.92,224.1,154.9,0.891,10.7
2024-11-08 06:00:00,37.76,39.11,233.9,183.7,0.91,11.8
2024-11-08 07:00:00,39.62,39.47,230.4,183.8,0.932,12.1
2024-11-08 08:00:00,54.02,54.35,234.7,250.1,0.926,11.3
2024-11-08 09:00:00,59.68,57.08,225.6,282.4,0.896,11.6
2024-11-08 10:00:00,59.95,55.81,224.4,274.2,0.907,8.7
2024-11-08 11:00:00,48.65,47.32,235.4,215.9,0.931,10.2
2024-11-08 12:00:00,34.72,32.71,231.7,154.6,0.913,12.2
2024-11-08 13:00:00,33.91,34.97,229.5,162.1,0.94,9.3
2024-11-08 14:00:00,34.37,33.67,226.1,155.0,0.961,12.4
2024-11-08 15:00:00,31.55,33.05,231.2,154.7,0.924,13.3
2024-11-08 16:00:00,41.13,42.14,231.8,187.2,0.971,9.1
2024-11-08 17:00:00,54.88,51.44,230.5,240.5,0.928,10.1
2024-11-08 18:00:00,69.83,67.23,235.6,303.6,0.94,10.7
2024-11-08 19:00:00,69.29,72.93,225.7,354.7,0.911,10.5
2024-11-08 20:00:00,63.32,66.21,231.1,316.2,0.906,10.4
2024-11-08 21:00:00,51.29,53.79,233.1,259.9,0.888,9.6
2024-11-08 22:00:00,37.04,38.49,225.0,191.1,0.895,9.9
2024-11-08 23:00:00,37.43,36.74,235.1,173.1,0.903,10.3
2024-11-09 00:00:00,29.1,27.56,235.8,125.9,0.928,11.0
2024-11-09 01:00:00,23.39,22.71,235.9,105.8,0.91,11.3
2024-11-09 02:00:00,23.92,24.36,226.7,111.2,0.966,10.7
2024-11-09 03:00:00,24.47,26.36,225.9,124.3,0.939,11.3
2024-11-09 04:00:00,24.51,26.25,231.2,122.1,0.93,11.2
2024-11-09 05:00:00,27.61,25.87,228.0,124.4,0.912,9.6
2024-11-09 06:00:00,29.65,29.31,224.9,146.3,0.891,12.5
2024-11-09 07:00:00,34.17,32.4,228.0,148.8,0.955,10.9
2024-11-09 08:00:00,33.42,34.91,233.6,162.8,0.918,11.1
2024-11-09 09:00:00,42.54,43.45,229.2,204.9,0.925,12.2
2024-11-09 10:00:00,41.11,42.9,225.8,196.3,0.968,10.0
2024-11-09 11:00:00,38.22,38.05,229.7,173.8,0.953,12.1
2024-11-09 12:00:00,27.83,28.62,226.0,136.6,0.927,12.0
2024-11-09 13:00:00,24.69,25.23,229.3,118.3,0.93,7.3
2024-11-09 14:00:00,24.65,26.59,230.0,124.0,0.932,11.9
2024-11-09 15:00:00,28.84,28.86,235.2,129.2,0.95,11.0
2024-11-09 16:00:00,29.45,28.13,226.0,129.9,0.958,11.8
2024-11-09 17:00:00,38.96,39.18,231.5,175.2,0.966,12.1
2024-11-09 18:00:00,45.71,45.03,228.8,208.0,0.946,13.6
2024-11-09 19:00:00,47.03,50.26,227.8,228.2,0.967,10.4
2024-11-09 20:00:00,48.14,50.08,225.4,235.1,0.945,11.4
2024-11-09 21:00:00,44.94,46.34,227.7,222.7,0.914,10.0
2024-11-09 22:00:00,35.89,33.65,229.3,151.1,0.971,9.8
2024-11-09 23:00:00,26.12,24.77,225.1,115.3,0.954,12.3
2024-11-10 00:00:00,25.51,25.88,227.7,120.5,0.943,10.7
2024-11-10 01:00:00,22.99,22.83,233.8,104.5,0.934,12.7
2024-11-10 02:00:00,24.62,26.2,225.1,119.0,0.978,10.8
2024-11-10 03:00:00,26.81,28.7,225.3,143.0,0.891,7.6
2024-11-10 04:00:00,23.93,25.55,226.6,125.1,0.901,10.4
2024-11-10 05:00:00,29.48,27.49,231.8,125.4,0.946,10.8
2024-11-10 06:00:00,27.28,28.44,231.0,134.3,0.917,10.3
2024-11-10 07:00:00,37.26,38.75,230.8,189.3,0.887,8.9
2024-11-10 08:00:00,39.2,36.68,227.5,166.7,0.967,9.2
2024-11-10 09:00:00,42.82,46.09,229.3,208.9,0.962,11.7
2024-11-10 10:00:00,37.46,38.76,234.4,184.6,0.896,11.0
2024-11-10 11:00:00,35.22,37.17,232.5,164.5,0.972,11.4
2024-11-10 12:00:00,21.01,21.87,227.8,97.9,0.981,12.3
2024-11-10 13:00:00,29.26,29.56,233.0,139.0,0.913,10.3
2024-11-10 14:00:00,29.06,27.55,234.7,124.0,0.947,11.3
2024-11-10 15:00:00,24.32,26.1,235.0,123.8,0.897,11.3
2024-11-10 16:00:00,33.06,32.96,231.2,146.7,0.972,10.6
2024-11-10 17:00:00,43.78,44.95,227.3,221.0,0.895,9.5
2024-11-10 18:00:00,45.95,48.7,229.9,221.3,0.957,10.1
2024-11-10 19:00:00,60.54,58.11,235.4,274.9,0.898,9.5
2024-11-10 20:00:00,50.9,48.62,224.4,245.9,0.881,10.7
2024-11-10 21:00:00,43.61,46.57,226.6,217.7,0.944,9.4
2024-11-10 22:00:00,26.52,28.31,232.1,134.2,0.909,14.1
2024-11-10 23:00:00,26.24,25.08,233.1,113.6,0.947,9.1
2024-11-11 00:00:00,32.85,32.34,231.7,147.1,0.949,12.4
2024-11-11 01:00:00,35.18,34.17,233.0,160.3,0.915,8.7
2024-11-11 02:00:00,34.76,33.34,224.2,164.0,0.907,12.4
2024-11-11 03:00:00,35.62,34.87,231.7,154.7,0.973,12.4
2024-11-11 04:00:00,34.72,36.22,226.7,175.6,0.91,7.8
2024-11-11 05:00:00,33.01,31.23,229.2,146.5,0.93,13.4
2024-11-11 06:00:00,36.87,35.92,228.3,169.0,0.931,10.3
2024-11-11 07:00:00,38.0,39.64,234.1,179.4,0.944,11.4
2024-11-11 08:00:00,51.96,56.0,233.5,248.3,0.966,7.6
2024-11-11 09:00:00,62.9,59.01,227.9,291.9,0.887,10.7
2024-11-11 10:00:00,56.06,56.53,232.9,259.6,0.935,9.1
2024-11-11 11:00:00,45.39,46.68,235.3,208.4,0.952,9.4
2024-11-11 12:00:00,38.01,35.61,224.8,176.0,0.9,12.0
2024-11-11 13:00:00,38.35,39.03,228.8,183.4,0.93,10.4
2024-11-11 14:00:00,39.88,39.22,227.5,178.6,0.965,11.5
2024-11-11 15:00:00,36.63,39.2,227.2,188.6,0.915,8.7
